14,11
14,12
14,13
13,14
13,15
12,16
12,17
12,18
12,19
12,20
11,21
11,22
11,23
11,24
10,25
10,26
10,27
10,28
10,29
10,30
9,31
9,32
9,33
9,34
9,35
9,36
8,37
8,38
8,39
8,40
8,41
7,42
7,43
6,44
5,45
5,46
5,47
5,48
5,49
5,50
5,51
5,52
5,53
